region,lga,ward,subvillage,longitude_imputed_subvillage
Singida,Singida Urban,Unyamikumbi,Ilahu,34.81590514
Singida,Singida Urban,Unyamikumbi,Irao,34.77205317
Singida,Singida Urban,Unyamikumbi,Itope,34.74417623
Singida,Singida Urban,Unyamikumbi,Iyangi,34.77141246
Singida,Singida Urban,Unyamikumbi,Khambe,34.79481675
Singida,Singida Urban,Unyamikumbi,Kinyarisu,34.84540548
Singida,Singida Urban,Unyamikumbi,Kisaki A,34.76461568
Singida,Singida Urban,Unyamikumbi,Kisaki B,34.75679754
Singida,Singida Urban,Unyamikumbi,Kitope,34.72547455
Singida,Singida Urban,Unyamikumbi,Maghau,34.83143871
Singida,Singida Urban,Unyamikumbi,Makunyuu,34.84699083
Singida,Singida Urban,Unyamikumbi,Masimbida,34.841170115
Singida,Singida Urban,Unyamikumbi,Minkuntyu,34.79968142
Singida,Singida Urban,Unyamikumbi,Minkutyu,34.80669511
Singida,Singida Urban,Unyamikumbi,Mitau,34.81541938
Singida,Singida Urban,Unyamikumbi,Mlungu,34.8570841
Singida,Singida Urban,Unyamikumbi,Ndola,34.840249415
Singida,Singida Urban,Unyamikumbi,Ngahida,34.75618861
Singida,Singida Urban,Unyamikumbi,Ngaida,34.75416689
Singida,Singida Urban,Unyamikumbi,Nkhambi,34.79486306
Singida,Singida Urban,Unyamikumbi,Sundu,34.857349600000006
Singida,Singida Urban,Unyamikumbi,Tunduu,34.81619971
Singida,Singida Urban,Unyamikumbi,Ughilau,34.82367761
Singida,Singida Urban,Unyamikumbi,Ulihi,34.79148559
Singida,Singida Urban,Unyamikumbi,Ulihii,34.79902363
Singida,Singida Urban,Unyamikumbi,Utamaa,34.81214685
Tabora,Igunga,Bukoko,Bukoko Mjini,33.73617096
Tabora,Igunga,Bukoko,Mwazizi Center,33.68839027
Tabora,Igunga,Chabutwa,Igumo Kati,33.46100674
Tabora,Igunga,Chabutwa,Igumo Mashariki,33.46547566
Tabora,Igunga,Chabutwa,Imalanguzu,33.43598073
Tabora,Igunga,Chabutwa,Irobi,33.49702111333333
Tabora,Igunga,Chabutwa,Kalemela,33.45988809
Tabora,Igunga,Chabutwa,Kinambuga,33.44763835
Tabora,Igunga,Chabutwa,Maendeleo,33.50013314
Tabora,Igunga,Chabutwa,Majengo,33.444287800000005
Tabora,Igunga,Chabutwa,Marudio,33.484418
Tabora,Igunga,Chabutwa,Mhimbili,33.44870039
Tabora,Igunga,Chabutwa,Mhundu,33.443278635
Tabora,Igunga,Chabutwa,Mnazi Mmoja,33.514431
Tabora,Igunga,Chabutwa,Mwongozo,33.50373983
Tabora,Igunga,Chabutwa,Ulimakafu,33.47933003
Tabora,Igunga,Chabutwa,Usulwa,33.43562663
Tabora,Igunga,Choma,Chamaleni,33.36984865
Tabora,Igunga,Choma,Chibiso,33.363345234
Tabora,Igunga,Choma,Jineri,33.3601943325
Tabora,Igunga,Choma,Kibaoni,33.37311867
Tabora,Igunga,Choma,Madukani,33.37305809
Tabora,Igunga,Choma,Magharibi,33.3578108
Tabora,Igunga,Choma,Mbuyuni,33.359865865
Tabora,Igunga,Choma,Mwabalambu,33.40337012
Tabora,Igunga,Choma,Mwamapuli,33.35343333
Tabora,Igunga,Choma,Mwankono,33.35057108
Tabora,Igunga,Choma,Sokoni,33.35861443
Tabora,Igunga,Choma,Uswahilini,33.3562663325
Tabora,Igunga,Choma,Zomadi,33.35739036
Tabora,Igunga,Igoweko,Buhekela,33.70798405285714
Tabora,Igunga,Igoweko,Igalula,33.45973553
Tabora,Igunga,Igoweko,Kagua,33.59988045
Tabora,Igunga,Igoweko,Makunuha,33.52221466
Tabora,Igunga,Igoweko,Mtukula,33.49052014
Tabora,Igunga,Igoweko,Mwadele,33.52148798
Tabora,Igunga,Igoweko,Mwakadele,33.518477114
Tabora,Igunga,Igoweko,Mwakunuha,33.51353841
Tabora,Igunga,Igoweko,Mwamapuli,33.68301816
Tabora,Igunga,Igoweko,Pagua,33.6047081
Tabora,Igunga,Igoweko,Tagua,33.60480018
Tabora,Igunga,Igoweko,Ufugaji,33.49913314
Tabora,Igunga,Igoweko,Uswaya Kati,33.502880903333335
Tabora,Igunga,Igunga,Azimio,33.87208959428572
Tabora,Igunga,Igunga,Hanihani,33.89241179
Tabora,Igunga,Igunga,Kati,33.880226325
Tabora,Igunga,Igunga,Kokoto,33.88252162333333
Tabora,Igunga,Igunga,Komando,33.876066735
Tabora,Igunga,Igunga,Line Police,33.87791311
Tabora,Igunga,Igunga,Madukani,33.98213177
Tabora,Igunga,Igunga,Magharibi,33.876035163333334
Tabora,Igunga,Igunga,Masanga,33.87846720333334
Tabora,Igunga,Igunga,Mnadani,33.86349335333333
Tabora,Igunga,Igunga,Mwayunge,33.880600560000005
Tabora,Igunga,Igunga,Sido,33.8820903
Tabora,Igunga,Igunga,Stendi,33.879771975
Tabora,Igunga,Igunga,Stoo Ya Pamba,33.8743242
Tabora,Igunga,Igunga,Uarabuni,33.87926109
Tabora,Igunga,Igunga,Uswahilini,34.04620608
Tabora,Igunga,Igunga,Uzunguni,33.882374294
Tabora,Igunga,Igurubi,Mwabalambu,33.70729594
Tabora,Igunga,Igurubi,Mwahomba,33.71111925
Tabora,Igunga,Igurubi,Tawine,33.65211121
Tabora,Igunga,Igurubi,Ugwandege,33.71142782
Tabora,Igunga,Igurubi,Unyanyembe A,33.71087204
Tabora,Igunga,Igurubi,Unyanyembe B,33.71230939
Tabora,Igunga,Isakamaliwa,Isakamaliwa,34.04220646
Tabora,Igunga,Isakamaliwa,Madukani,33.99259362
Tabora,Igunga,Isakamaliwa,Magurya,33.98723991
Tabora,Igunga,Isakamaliwa,Mandela,34.00489276
Tabora,Igunga,Isakamaliwa,Zahanati,34.04215524999999
Tabora,Igunga,Itumba,Chagana A,33.912201749999994
Tabora,Igunga,Itumba,Itumba,33.85502212
Tabora,Igunga,Itumba,Kibiti,33.80803999
Tabora,Igunga,Itumba,Lugubu,33.86672149
Tabora,Igunga,Itumba,Lugubu Kati,33.866876033333334
Tabora,Igunga,Itunduru,Chonja,33.65735124
Tabora,Igunga,Itunduru,Langalanga,33.64702032
Tabora,Igunga,Itunduru,Madukani,33.653708405
Tabora,Igunga,Itunduru,Mibuyu Miwili,33.64263211
Tabora,Igunga,Kining'inila,Masanga Mashariki,33.943800700000004
Tabora,Igunga,Kining'inila,Migunga,33.99465586
Tabora,Igunga,Kinungu,Shelui,33.57137543
Tabora,Igunga,Mbutu,Bombani,33.963904979999995
Tabora,Igunga,Mbutu,Ishelui,33.89040373
Tabora,Igunga,Mbutu,Kampuni,33.948781475
Tabora,Igunga,Mbutu,Mabambasi,33.922965855
Tabora,Igunga,Mbutu,Madukani,33.897537685
Tabora,Igunga,Mbutu,Majengo,33.95837232
Tabora,Igunga,Mbutu,Masanga,33.890415399999995
Tabora,Igunga,Mbutu,Mashariki A,33.92166927
Tabora,Igunga,Mbutu,Mashariki B,33.91581946
Tabora,Igunga,Mbutu,Msongomani,33.89386599
Tabora,Igunga,Mbutu,Ngalango,33.96304277
Tabora,Igunga,Mwamashiga,Migongwa A,33.72542032333333
Tabora,Igunga,Mwamashiga,Mwanya A,33.73013876
Tabora,Igunga,Mwamashiga,Mwanya B,33.73441058
Tabora,Igunga,Mwashiku,Itobanilo A,33.46782217
Tabora,Igunga,Mwashiku,Uswahilini,33.46066711
Tabora,Igunga,Mwisi,Kagua,33.45459751
Tabora,Igunga,Mwisi,Kusini Mwa Kaskazini,33.44981709
Tabora,Igunga,Nanga,Bulenya,33.7838797
Tabora,Igunga,Nanga,Bulyang'Ombe,33.65365342
Tabora,Igunga,Nanga,Bulyang'Ombe Kati,33.65852476
Tabora,Igunga,Nanga,Bulyang'Ombe Magharibi,33.65391359
Tabora,Igunga,Nanga,Ccm,33.76090689
Tabora,Igunga,Nanga,Igogo,33.74658495
Tabora,Igunga,Nanga,Kaskazini,33.658174386666666
Tabora,Igunga,Nanga,Kaumbu Kati,33.62967917
Tabora,Igunga,Nanga,Madukani,33.770328799999994
Tabora,Igunga,Nanga,Magharibi,33.655933700000006
Tabora,Igunga,Nanga,Misuha,33.66239737
Tabora,Igunga,Nanga,Nanga,33.60276149
Tabora,Igunga,Nanga,Nanga Kati,33.61454792666667
Tabora,Igunga,Nanga,Shuleni,33.76279291
Tabora,Igunga,Ndembezi,Igomamhuli A,33.416566822
Tabora,Igunga,Ndembezi,Igomamuli,33.41528987
Tabora,Igunga,Ndembezi,Isebelo A,33.41500684
Tabora,Igunga,Ndembezi,Itulashilanga A,33.41265956
Tabora,Igunga,Ndembezi,Ntigu A,33.50067694
Tabora,Igunga,Ndembezi,Sebelo B,33.43532815
Tabora,Igunga,Ndembezi,Sheluyi,33.53717495
Tabora,Igunga,Ndembezi,Usulwa,33.408950919999995
Tabora,Igunga,Ngulu,Chabalambu,33.53163485
Tabora,Igunga,Ngulu,Isundamawe,33.46093966
Tabora,Igunga,Ngulu,Masengwa,33.53497111
Tabora,Igunga,Ngulu,Mwandumpolo,33.455364485
Tabora,Igunga,Ngulu,Mwansung'Ho,33.5239932
Tabora,Igunga,Nguvu Moja,Isukamahela,33.85589636
Tabora,Igunga,Nguvu Moja,Mabambasi,33.79140404
Tabora,Igunga,Nkinga,Barazani,33.432678745000004
Tabora,Igunga,Nkinga,Bwawani,33.4425204
Tabora,Igunga,Nkinga,Hospital,33.436211328571424
Tabora,Igunga,Nkinga,Igalula,33.44312777
Tabora,Igunga,Nkinga,Isevia,33.430529046
Tabora,Igunga,Nkinga,Itundula,33.41912171
Tabora,Igunga,Nkinga,Kashishi,33.43720813
Tabora,Igunga,Nkinga,Njiapanda,33.45716243
Tabora,Igunga,Nkinga,Sokoni,33.4405471125
Tabora,Igunga,Nkinga,Ugayang'Ombe,33.48370536
Tabora,Igunga,Nkinga,Uwanja Wa Ndege,33.44469148
Tabora,Igunga,Ntobo,Mwadegeleki,33.54554675
Tabora,Igunga,Ntobo,Ntobo Kaskazini,33.53423672
Tabora,Igunga,Nyandekwa,Inala,33.51028199
Tabora,Igunga,Nyandekwa,Ishosha,33.48584184
Tabora,Igunga,Nyandekwa,Itale,33.50576251
Tabora,Igunga,Nyandekwa,Izimba,33.48671635
Tabora,Igunga,Nyandekwa,Mabambasi,33.54586084
Tabora,Igunga,Nyandekwa,Mwakipanga,33.50256774
Tabora,Igunga,Nyandekwa,Mwambashosha,33.52359328
Tabora,Igunga,Nyandekwa,Salume,33.48724231
Tabora,Igunga,Nyandekwa,Ussongo,33.486964025
Tabora,Igunga,Nyandekwa,Ussongo Mission,33.494171855000005
Tabora,Igunga,Nyandekwa,Utanana,33.47526168
Tabora,Igunga,Simbo,Bugimu,33.51636535
Tabora,Igunga,Simbo,Bugong'Ho,33.42656874
Tabora,Igunga,Simbo,Bwawani,33.547245425
Tabora,Igunga,Simbo,Hazina,33.52631051
Tabora,Igunga,Simbo,Idubula,33.44456499
Tabora,Igunga,Simbo,Igombanilo,33.45107329
Tabora,Igunga,Simbo,Ikunbirunde,33.43526803
Tabora,Igunga,Simbo,Kazima,33.52861159
Tabora,Igunga,Simbo,Kidalu,33.57925046
Tabora,Igunga,Simbo,Magukula,33.52377281
Tabora,Igunga,Simbo,Majengo,33.534405533333334
Tabora,Igunga,Simbo,Makurumo,33.42966356
Tabora,Igunga,Simbo,Nzige,33.436517425000005
Tabora,Igunga,Simbo,Ugimu,33.51125474333333
Tabora,Igunga,Simbo,Usomeke,33.4333030575
Tabora,Igunga,Simbo,Uzego,33.496688195000004
Tabora,Igunga,Simbo,Wikumbirunde,33.43851911
Tabora,Igunga,Sungwisi,Shuleni,33.64261224
Tabora,Igunga,Ziba,Bujika,33.39547359
Tabora,Igunga,Ziba,Buliambuli,33.41171563
Tabora,Igunga,Ziba,Bulumbela,33.40718491
Tabora,Igunga,Ziba,Busalu,33.39982138
Tabora,Igunga,Ziba,Igumila,33.404816716666666
Tabora,Igunga,Ziba,Ipuli,33.40281671
Tabora,Igunga,Ziba,Iselamagazi,33.40726469
Tabora,Igunga,Ziba,Iteleja,33.47006381
Tabora,Igunga,Ziba,Iteleleja,33.47127467
Tabora,Igunga,Ziba,Kakinda,33.42371118
Tabora,Igunga,Ziba,Kidogwe,33.48682166
Tabora,Igunga,Ziba,Luguru Ng'Ombe,33.397927010000004
Tabora,Igunga,Ziba,Rungwa,33.41225456
Tabora,Nzega,Budushi,Iyombo Kati,33.31765846
Tabora,Nzega,Budushi,Uswahilini,33.33180098
Tabora,Nzega,Bukene,Bukene Mjini,32.8870556825
Tabora,Nzega,Bukene,Ikena,32.88736577
Tabora,Nzega,Bukene,Iluluma,32.88177127
Tabora,Nzega,Bukene,Majengo,32.88650238
Tabora,Nzega,Bukene,Mbale,32.90440681
Tabora,Nzega,Bukene,Migombani,32.892990345
Tabora,Nzega,Bukene,Migombani B,32.89471627
Tabora,Nzega,Bukene,Mwantoba,32.88085915
Tabora,Nzega,Bukene,Nyenze,32.89345153
Tabora,Nzega,Igusule,Bombani,32.868733435
Tabora,Nzega,Igusule,Buduba,32.88007776
Tabora,Nzega,Igusule,Bukalila,32.850785200000004
Tabora,Nzega,Igusule,Busasi,32.85159001
Tabora,Nzega,Igusule,Ngogoto,32.855822599999996
Tabora,Nzega,Igusule,Nsene,32.862336355
Tabora,Nzega,Igusule,Nsojo,32.855403134999996
Tabora,Nzega,Igusule,Selemi,32.863540736666664
Tabora,Nzega,Igusule,Wela Magharibi,32.83058901333333
Tabora,Nzega,Igusule,Wela Mashariki,32.83536158
Tabora,Nzega,Ijanija,Butandula,33.11920478
Tabora,Nzega,Ijanija,Uchama Kati,33.17300901
Tabora,Nzega,Ikindwa,Ibongoya,32.85720781
Tabora,Nzega,Ikindwa,Ifubyanzige,32.85346348
Tabora,Nzega,Ikindwa,Ikindwa,32.8999812
Tabora,Nzega,Ikindwa,Inyengeja,32.88276882
Tabora,Nzega,Ikindwa,Ishinde,32.91844822
Tabora,Nzega,Ikindwa,Isopelya,32.86294471
Tabora,Nzega,Ikindwa,Isukamawe,32.888015955
Tabora,Nzega,Ikindwa,Itunduru,32.89365225
Tabora,Nzega,Ikindwa,Izima,32.87054562
Tabora,Nzega,Ikindwa,Kilyalyoha,32.88524455
Tabora,Nzega,Ikindwa,Kiriyandeta,32.865644845
Tabora,Nzega,Ikindwa,Libongoya,32.87396426
Tabora,Nzega,Ikindwa,Mumba,32.853477215
Tabora,Nzega,Ikindwa,Mumba Idete,32.85306309
Tabora,Nzega,Ikindwa,Nkinga,32.85350741
Tabora,Nzega,Ikindwa,Nsanga Imalanguzu,32.908508185
Tabora,Nzega,Ikindwa,Nyahawe,32.912168754999996
Tabora,Nzega,Ikindwa,Shinde,32.92091502
Tabora,Nzega,Ikindwa,Sima,32.87190305
Tabora,Nzega,Ikindwa,Sole,32.89848608
Tabora,Nzega,Ikindwa,Sole 3,32.89593321
Tabora,Nzega,Ikindwa,Uchama,32.872119015
Tabora,Nzega,Isagenhe,Buchemba,32.89950885
Tabora,Nzega,Isagenhe,Isagenhe,32.89753225
Tabora,Nzega,Isagenhe,Kawe,32.93320067
Tabora,Nzega,Isagenhe,Kidete,32.9476911
Tabora,Nzega,Isagenhe,Mbulagili,32.93532716
Tabora,Nzega,Isagenhe,Mwantoba,32.928505699999995
Tabora,Nzega,Isagenhe,Zugimlole,32.93360346
Tabora,Nzega,Isanzu,Iangulo,33.05006326
Tabora,Nzega,Isanzu,Isanzu,33.08102721
Tabora,Nzega,Isanzu,Kadata,33.060908885
Tabora,Nzega,Isanzu,Ndasa,33.06619057
Tabora,Nzega,Itilo,Nhonge Mashariki,33.18477116
Tabora,Nzega,Itilo,Silimka,33.20409328
Tabora,Nzega,Itilo,Tazengwa,33.18451309
Tabora,Nzega,Itilo,Wiligwa,33.19380157
Tabora,Nzega,Itobo,Bulindi,33.00872017
Tabora,Nzega,Itobo,Bunonga,33.02312859
Tabora,Nzega,Itobo,Chamwabo,33.001600839999995
Tabora,Nzega,Itobo,Igedeja,33.01354312
Tabora,Nzega,Itobo,Isagenhe,32.988829253333336
Tabora,Nzega,Itobo,Isalalo,33.02426575
Tabora,Nzega,Itobo,Itobo Kati,33.01632252
Tabora,Nzega,Itobo,Kakola,33.02944952
Tabora,Nzega,Itobo,Kakora,33.02595739
Tabora,Nzega,Itobo,Lulunhuyi,33.03092478
Tabora,Nzega,Itobo,Mankwi,33.014337315
Tabora,Nzega,Itobo,Mwakabata,32.997832
Tabora,Nzega,Itobo,Nyasuli,33.03595942
Tabora,Nzega,Itobo,Nzega Mpya,33.021596545
Tabora,Nzega,Itobo,Sundwi,33.02717098666667
Tabora,Nzega,Itobo,Utwale,33.00496224
Tabora,Nzega,Itobo,Uyombo,33.02660083
Tabora,Nzega,Kahamanhalaga,Busenge A,32.79092659
Tabora,Nzega,Kahamanhalaga,Busenge B,32.8066607
Tabora,Nzega,Kahamanhalaga,Iditima,32.74924369599999
Tabora,Nzega,Kahamanhalaga,Igugu,32.711677635
Tabora,Nzega,Kahamanhalaga,Iguku A,32.84767434
Tabora,Nzega,Kahamanhalaga,Kahama Nhalanga,32.787464424999996
Tabora,Nzega,Kahamanhalaga,Kakoma,32.67077674
Tabora,Nzega,Kahamanhalaga,Kalagwa,32.72657066
Tabora,Nzega,Kahamanhalaga,Kidenda,32.80370074
Tabora,Nzega,Kahamanhalaga,Kikungu,32.79251089
Tabora,Nzega,Kahamanhalaga,Makela,32.77152488
Tabora,Nzega,Kahamanhalaga,Mbulige,32.74870725
Tabora,Nzega,Kahamanhalaga,Mdunya,32.76747437
Tabora,Nzega,Kahamanhalaga,Mlimani,32.68004706
Tabora,Nzega,Kahamanhalaga,Mwamakumbai A,32.71857326
Tabora,Nzega,Kahamanhalaga,Mwamakumbi A,32.737942700000005
Tabora,Nzega,Kahamanhalaga,Mwamakumbi B,32.72457074
Tabora,Nzega,Kahamanhalaga,Mwamakumbinb,32.72880345
Tabora,Nzega,Kahamanhalaga,Mwashikimai,32.78563706
Tabora,Nzega,Kahamanhalaga,Nenia,32.68047191
Tabora,Nzega,Kahamanhalaga,Nhabala,32.69382572
Tabora,Nzega,Karitu,Bulambo,33.00031856
Tabora,Nzega,Karitu,Bulunde,32.97553157
Tabora,Nzega,Karitu,Idanda,32.99083259
Tabora,Nzega,Karitu,Idonda Matanga,32.99945777
Tabora,Nzega,Karitu,Igonda Matanga,32.9989805
Tabora,Nzega,Karitu,Ipalilo,32.97425861
Tabora,Nzega,Karitu,Isanagongo,32.9861945
Tabora,Nzega,Karitu,Isomya,32.96542408
Tabora,Nzega,Karitu,Itunda A,32.980211528
Tabora,Nzega,Karitu,Itunda B,32.984168655
Tabora,Nzega,Karitu,Kindagili,32.99093432
Tabora,Nzega,Karitu,Lubisu,33.00340328
Tabora,Nzega,Karitu,Lubisu B,33.00033408
Tabora,Nzega,Karitu,Manigilo,33.01227659
Tabora,Nzega,Karitu,Ugembe,32.96822016
Tabora,Nzega,Kasela,Gangamala,32.980208265
Tabora,Nzega,Kasela,Hangaga,32.97511044
Tabora,Nzega,Kasela,Idubula,33.003602959999995
Tabora,Nzega,Kasela,Igagati,32.98389791
Tabora,Nzega,Kasela,Ityeja,32.99794299
Tabora,Nzega,Kasela,Izengwa,32.9997373
Tabora,Nzega,Kasela,Kalemela,32.97677373333334
Tabora,Nzega,Kasela,Kasela,33.01026485
Tabora,Nzega,Kasela,Lububu,32.98640451
Tabora,Nzega,Kasela,Majengo,32.959009869999996
Tabora,Nzega,Kasela,Nguwa,32.975188190000004
Tabora,Nzega,Kasela,Nindo,33.01207941
Tabora,Nzega,Kasela,Njuka,32.993860305
Tabora,Nzega,Kasela,Ntungulu,32.96521413
Tabora,Nzega,Kasela,Nyanshimba,32.98434194
Tabora,Nzega,Kasela,Nyashimba,32.98770855
Tabora,Nzega,Kasela,Sumbu,33.00801853
Tabora,Nzega,Kasela,Tungulu,32.972561345
Tabora,Nzega,Kasela,Udutu,32.96514377666667
Tabora,Nzega,Lusu,Bugesela,33.220852635
Tabora,Nzega,Lusu,Bujinja,33.20423606
Tabora,Nzega,Lusu,Ifumba,33.23613183
Tabora,Nzega,Lusu,Ifumba Shuleni,33.2465016
Tabora,Nzega,Lusu,Iponya Madumu,33.19271452
Tabora,Nzega,Lusu,Isagenhe,33.25105645
Tabora,Nzega,Lusu,Isanga,33.19893133
Tabora,Nzega,Lusu,Mitundu,33.23710225
Tabora,Nzega,Lusu,Mwaluzilo,33.21702740875
Tabora,Nzega,Lusu,Mwamakoja,33.23462216
Tabora,Nzega,Lusu,Mwamawe,33.21095909
Tabora,Nzega,Lusu,Mwamoja,33.2652071
Tabora,Nzega,Lusu,Mwanduguidako,33.30986535
Tabora,Nzega,Lusu,Mwasala,33.31184843
Tabora,Nzega,Lusu,Mwatandai,33.21009759
Tabora,Nzega,Magengati,Ilelamhina Shuleni,33.02165386
Tabora,Nzega,Magengati,Kipendaroho,33.05844262
Tabora,Nzega,Magengati,Magengati,33.05740889
Tabora,Nzega,Magengati,Magengati Centre,33.061481165000004
Tabora,Nzega,Magengati,Tabora Road,33.08562661
Tabora,Nzega,Mambali,Bukambwa,32.74769435
Tabora,Nzega,Mambali,Dumali,32.83159849
Tabora,Nzega,Mambali,Gulyambi,32.771466
Tabora,Nzega,Mambali,Ibota,32.823875130000005
Tabora,Nzega,Mambali,Idubanilo,32.84566979
Tabora,Nzega,Mambali,Igalula,32.667123415000006
Tabora,Nzega,Mambali,Injucha,32.64463673
Tabora,Nzega,Mambali,Isanja,32.79475674
Tabora,Nzega,Mambali,Isilyaza,32.742996500000004
Tabora,Nzega,Mambali,Itula,32.74895011
Tabora,Nzega,Mambali,Kazima,32.73001557
Tabora,Nzega,Mambali,Kibuli,32.68543385
Tabora,Nzega,Mambali,Kikonoka,32.69889561
Tabora,Nzega,Mambali,Kikonoka B,32.71333842
Tabora,Nzega,Mambali,Kindagili,32.8275492
Tabora,Nzega,Mambali,Kindagili 2,32.83726605
Tabora,Nzega,Mambali,Mambali,32.683339000000004
Tabora,Nzega,Mambali,Mambali Centre,32.68551623
Tabora,Nzega,Mambali,Maseki,32.81170243
Tabora,Nzega,Mambali,Mboga,32.76070302
Tabora,Nzega,Mambali,Mbutu Kati,32.78664233666667
Tabora,Nzega,Mambali,Mwino Mashariki,32.86782474
Tabora,Nzega,Mambali,Mwiono B,32.85980753
Tabora,Nzega,Mambali,Ngwatu,32.727115225000006
Tabora,Nzega,Mambali,Nkindu,32.78708666
Tabora,Nzega,Mambali,Ntanga,32.74466795
Tabora,Nzega,Mambali,Nzungu,32.8230093
Tabora,Nzega,Mambali,Shilago,32.76069286
Tabora,Nzega,Mambali,Ulasa,32.63805393
Tabora,Nzega,Mambali,Usaku,32.869134
Tabora,Nzega,Mambali,Usekenule,32.69678925
Tabora,Nzega,Mbogwe,Kalangale,33.24862905
Tabora,Nzega,Mbogwe,Mbogwe Kati,33.26386242
Tabora,Nzega,Mbogwe,Misana,33.2877774
Tabora,Nzega,Mbogwe,Mwakabilu,33.25901713
Tabora,Nzega,Mbogwe,Mwangongo,33.25608124
Tabora,Nzega,Mbogwe,Mwanshina,33.24992199
Tabora,Nzega,Mbogwe,Mwanubila,33.26335093
Tabora,Nzega,Miguwa,Bukoli,33.2350056
Tabora,Nzega,Miguwa,Ibelo A,33.32309857
Tabora,Nzega,Miguwa,Iduguta A,33.34806872
Tabora,Nzega,Miguwa,Iduguta B,33.34274318
Tabora,Nzega,Miguwa,Ikondamoyo A,33.31971895
Tabora,Nzega,Miguwa,Isambalilo,33.31503522
Tabora,Nzega,Miguwa,Kachibijo,33.281225590000005
Tabora,Nzega,Miguwa,Makambini,33.36952886
Tabora,Nzega,Miguwa,Miguwa,33.30492906
Tabora,Nzega,Miguwa,Mwalumi,33.28549034
Tabora,Nzega,Miguwa,Mwanzoli,33.29208655
Tabora,Nzega,Miguwa,Mwanzoli B,33.2951813
Tabora,Nzega,Miguwa,Ngonho,33.287951405
Tabora,Nzega,Miguwa,Shalenhwa,33.28925904
Tabora,Nzega,Miguwa,Shaminghwa,33.298127005
Tabora,Nzega,Miguwa,Shaminghwa B,33.29835846
Tabora,Nzega,Miguwa,Shininga,33.23261928
Tabora,Nzega,Miguwa,Singisa,33.24497386
Tabora,Nzega,Miguwa,Ubada,33.25811901
Tabora,Nzega,Miguwa,Udushi,33.24288526
Tabora,Nzega,Miguwa,Udushi A,33.24384288
Tabora,Nzega,Miguwa,Udushi B,33.24683363
Tabora,Nzega,Miguwa,Ukondamoyo B,33.33055178
Tabora,Nzega,Miguwa,Wiba,33.24028173
Tabora,Nzega,Mihugi,Ilungu,33.30792055
Tabora,Nzega,Mihugi,Muhugi,33.214869
Tabora,Nzega,Mihugi,Mwandomo,33.30677086
Tabora,Nzega,Mihugi,Nhumbili,33.20772703
Tabora,Nzega,Mihugi,Ugugija,33.30724251
Tabora,Nzega,Mihugi,Upina,33.2697362
Tabora,Nzega,Mihugi,Usangu,33.29432305
Tabora,Nzega,Mihugi,Usangu Shuleni,33.302048635
Tabora,Nzega,Mizibaziba,Ibushi Ccm,33.26166818
Tabora,Nzega,Mizibaziba,Igembesabo,33.30790863
Tabora,Nzega,Mizibaziba,Utenanti,33.36286528
Tabora,Nzega,Mlambo-Itobo,Ilomelo,32.98248061
Tabora,Nzega,Mlambo-Itobo,Kakulungu,32.97055937
Tabora,Nzega,Mlambo-Itobo,Mabondeni,32.96277717
Tabora,Nzega,Mlambo-Itobo,Magukula,33.02181795
Tabora,Nzega,Mlambo-Itobo,Milambo A,32.89916579
Tabora,Nzega,Mlambo-Itobo,Milambo Centre,32.8794969
Tabora,Nzega,Mlambo-Itobo,Mlimani A,32.97061452
Tabora,Nzega,Mlambo-Itobo,Mlimani B,32.95871049
Tabora,Nzega,Mlambo-Itobo,Mwakipanda,33.09292563
Tabora,Nzega,Mogwa,Gengetisa,32.88950507
Tabora,Nzega,Mogwa,Ifusu,32.85702279
Tabora,Nzega,Mogwa,Ikobanhwi,32.87877946
Tabora,Nzega,Mogwa,Imalanguzu,32.74799462
Tabora,Nzega,Mogwa,Isalalo,32.752874840000004
Tabora,Nzega,Mogwa,Kigangama,32.81904975
Tabora,Nzega,Mogwa,Kimwangoko A,32.801964690000005
Tabora,Nzega,Mogwa,Kimwangoko B,32.79659685
Tabora,Nzega,Mogwa,Kindagiri,32.818245515
Tabora,Nzega,Mogwa,Lugululwanguku,32.87943715
Tabora,Nzega,Mogwa,Lyambalyamabu,32.85415377
Tabora,Nzega,Mogwa,Mabanzi,32.874809755
Tabora,Nzega,Mogwa,Manyinya,32.77739083
Tabora,Nzega,Mogwa,Mogwa,32.865693719999996
Tabora,Nzega,Mogwa,Ngulumbi,32.77056167
Tabora,Nzega,Mogwa,Nhanwa,32.75788515
Tabora,Nzega,Mogwa,Shishinuru,32.79842867
Tabora,Nzega,Mwakanshashala,Chibiso,33.02673735
Tabora,Nzega,Mwakanshashala,Ibelamafinga,32.949526
Tabora,Nzega,Mwakanshashala,Ipoja,33.01589089
Tabora,Nzega,Mwakanshashala,Iponyanyundo,33.13596032
Tabora,Nzega,Mwakanshashala,Isagenhe,33.11282942
Tabora,Nzega,Mwakanshashala,Ishitamigamba,32.95834291
Tabora,Nzega,Mwakanshashala,Isitamigamba,32.950166700000004
Tabora,Nzega,Mwakanshashala,Kalangale,33.00212934
Tabora,Nzega,Mwakanshashala,Kalumwa B,32.98908153
Tabora,Nzega,Mwakanshashala,Kigando Centre,33.015680100000004
Tabora,Nzega,Mwakanshashala,Kigandu Kati,33.01733233
Tabora,Nzega,Mwakanshashala,Makomelo,32.98037081
Tabora,Nzega,Mwakanshashala,Miguwa,33.08926728
Tabora,Nzega,Mwakanshashala,Misese,32.95769449
